,id,latitude,longitude,accommodates,price
301,4075164,35.9,14.28655,5.0,75.0
302,4096087,35.91176,14.49536,8.0,73.0
303,4104007,35.88137,14.39978,6.0,164.0
304,4116422,35.89897,14.51655,6.0,233.0
305,4136707,35.92308,14.48339,6.0,180.0
306,4163518,35.89617,14.51346,4.0,109.0
307,4237567,35.92001,14.49179,8.0,100.3
308,4242355,35.9665,14.3577,5.0,107.0
309,4283980,35.95274,14.41393,5.0,85.0
310,4358191,35.9,14.5,8.0,100.3
311,4361761,35.91317,14.4861,2.0,38.0
312,4364960,35.84162,14.54507,4.0,100.3
313,4367353,35.91211,14.48517,6.0,120.0
314,4382849,35.9497,14.40891,2.0,65.0
315,4389398,35.96544,14.36506,4.0,126.0
316,4467101,35.91303,14.49642,4.0,69.0
317,4487727,35.9,14.5,6.0,70.0
318,4506381,35.96281,14.37133,2.0,72.0
319,4581110,35.91158,14.48774,2.0,38.0
320,4599634,35.9,14.5,3.0,70.0
321,4600348,35.88632,14.40279,7.0,80.0
322,4628095,35.90025,14.51345,4.0,168.0
323,4650965,35.90873,14.50324,6.0,60.0
324,4660019,35.88569,14.40436,3.0,54.0
325,4702379,35.90494,14.49267,4.0,69.0
326,4731389,35.95137,14.38716,6.0,237.0
327,4741903,35.9512,14.41781,6.0,55.0
328,4749534,35.89981,14.51206,4.0,178.0
329,4785250,35.90968,14.50301,3.0,35.0
330,4800331,35.9,14.27989,8.0,100.3
331,4807349,35.9,14.5,2.0,47.0
332,4816818,35.9,14.5,6.0,151.0
333,4820127,35.91268,14.49932,2.0,55.0
334,4836286,35.899551,14.483286,2.0,45.0
335,4858557,35.95031,14.40999,6.0,159.0
336,4876311,35.92004,14.48966,4.0,105.0
337,4904744,35.88618,14.40292,4.0,65.0
338,4945296,35.9209,14.49116,2.0,79.0
339,4949996,35.91021,14.49564,10.0,140.0
340,4964995,35.9,14.31939,10.0,100.3
341,4971572,35.83393,14.53404,2.0,45.0
342,4984828,35.89648,14.47646,2.0,62.0
343,4993277,35.91824,14.43571,4.0,100.3
344,4995046,35.90971,14.50876,6.0,100.3
345,5015701,35.91628,14.49768,6.0,170.0
346,5026517,35.90104,14.51197,6.0,231.0
347,5032924,35.95039,14.40998,4.0,212.0
348,5033322,35.95041,14.41002,4.0,159.0
349,5064324,35.89979,14.5002,6.0,45.0
350,5074081,35.89835,14.51063,4.0,147.0
351,5074779,35.89987,14.51271,4.0,150.0
352,5090861,35.89895,14.51265,4.0,134.0
353,5148357,35.91865,14.49011,2.0,100.0
354,5176018,35.9,14.5,4.0,110.0
355,5186053,35.91542,14.492,5.0,125.0
356,5188830,35.91482925415039,14.500284194946287,2.0,85.0
357,5222750,35.9001437,14.4995983,2.0,35.0
358,5233489,35.89958,14.51324,4.0,144.0
359,5238755,35.94957733154297,14.383499145507812,6.0,120.0
360,5257175,35.91782,14.48756,4.0,164.0
361,5268935,35.89651,14.47639,1.0,40.0
362,5270657,35.89612,14.51176,4.0,120.0
363,5295558,35.91354,14.48721,4.0,140.0
364,5301614,36.02438,14.5,4.0,65.0
365,5302558,35.92179,14.48499,4.0,79.0
366,5302732,35.9,14.5,4.0,54.0
367,5332520,35.96608,14.35909,4.0,116.0
368,5332959,35.96572,14.35848,4.0,136.0
369,5350860,35.9,14.5,10.0,43.0
370,5370465,35.90095,14.51206,5.0,91.0
371,5388340,35.95038,14.40998,6.0,159.0
372,5390312,35.9284,14.36225,11.0,100.3
373,5449467,35.91587,14.44242,4.0,155.0
374,5483614,35.89971,14.48223,6.0,100.0
375,5499596,35.91995,14.38144,8.0,50.0
376,5542257,35.94927,14.40759,3.0,50.0
377,5551517,35.895,14.51399,2.0,140.0
378,5553956,35.85736,14.54396,4.0,100.3
379,5557969,35.95412,14.36523,8.0,66.0
380,5558915,35.89486,14.51333,2.0,80.0
381,5610806,35.9092,14.50286,4.0,91.0
382,5610907,35.85319,14.54884,9.0,100.3
383,5623632,35.85348,14.54995,10.0,100.3
384,5650596,35.89995,14.51125,4.0,88.0
385,5659909,35.91056,14.49954,3.0,60.0
386,5681210,35.90893,14.49704,7.0,90.0
387,5682888,35.90672,14.5012,6.0,111.0
388,5703472,35.95045,14.40972,3.0,56.0
389,5737598,35.93077,14.47756,2.0,40.0
390,5744963,35.86702,14.56768,4.0,112.0
391,5782126,35.9,14.5,10.0,180.0
392,5799842,35.86312,14.55913,7.0,62.0
393,5808664,35.94815,14.40211,3.0,69.0
394,5828626,35.9,14.5,5.0,70.0
395,5837124,35.9104,14.50942,6.0,100.3
396,5860850,35.85874,14.56356,6.0,110.0
397,5867055,35.9,14.31296,6.0,82.0
398,5876033,35.915035247802734,14.50014305114746,2.0,85.0
399,5891735,35.94864,14.40272,4.0,60.0
400,5906782,35.96672,14.37018,12.0,100.3
401,5909653,35.85771,14.44508,1.0,30.0
402,5921327,35.9,14.5,4.0,87.0
403,5930417,35.9105703,14.4958995,5.0,107.0
404,5953625,35.96795,14.35725,4.0,90.0
405,5961915,35.89841,14.475,1.0,37.0
406,5989471,35.89602,14.49203,2.0,85.0
407,5998278,35.90936,14.50774,4.0,143.0
408,6000358,35.9,14.29292,6.0,100.0
409,6010225,35.8803,14.39822,3.0,110.0
410,6054500,35.9128,14.47794,4.0,95.0
411,6085195,35.92117,14.48848,4.0,45.0
412,6100999,35.95898,14.36903,2.0,70.0
413,6109375,35.9,14.29586,6.0,100.3
414,6125963,35.9,14.32114,3.0,68.0
415,6131400,35.9362,14.34446,4.0,210.0
416,6147890,35.89608,14.4886,2.0,50.0
417,6148177,35.957,14.42161,6.0,184.0
418,6153093,35.89454,14.50428,2.0,97.0
419,6160562,35.9,14.5,5.0,90.0
420,6164308,35.9227,14.4908,6.0,110.0
421,6173306,35.91416,14.49741,2.0,80.0
422,6223833,35.95258,14.41267,2.0,44.0
423,6277864,35.9076,14.50867,6.0,70.0
424,6280531,35.89774,14.46968,1.0,32.0
425,6324665,35.95194,14.41375,4.0,83.0
426,6326676,35.91346,14.49702,5.0,89.0
427,6332024,35.90968,14.5094,4.0,180.0
428,6351385,35.95751,14.36974,7.0,180.0
429,6351397,35.95813,14.36936,8.0,151.0
430,6359949,36.02256,14.29287,5.0,213.0
431,6372764,35.91865,14.4901,2.0,95.0
432,6409095,35.91391,14.50596,4.0,79.0
433,6418805,35.86644,14.51425,2.0,140.0
434,6422127,35.9,14.5,2.0,95.0
435,6422388,35.9,14.5,2.0,95.0
436,6422542,35.9,14.5,4.0,95.0
437,6428514,35.88766,14.51713,4.0,80.0
438,6447715,35.91073,14.49485,6.0,86.0
439,6447730,35.96035,14.36036,4.0,70.0
440,6508473,35.96159,14.36007,5.0,65.0
441,6512266,35.84209,14.5451,8.0,80.0
442,6548381,35.88906,14.51709,4.0,128.9
443,6577936,35.88625,14.52739,5.0,89.0
444,6594335,35.916514,14.499167,2.0,40.0
445,6595784,35.951668,14.408555,6.0,130.0
446,6605690,35.91424,14.49655,6.0,92.0
447,6609873,35.90911,14.50863,4.0,193.0
448,6625030,35.9,14.5,3.0,150.0
449,6639979,36.02285,14.29212,5.0,150.0
450,6650275,35.89912,14.50999,2.0,145.0
451,6651310,35.89935,14.51651,2.0,135.0
452,6688259,35.88896,14.5172,4.0,82.0
453,6721601,35.89048,14.51975,6.0,232.0
454,6726531,35.87957,14.39695,3.0,121.0
455,6736230,35.91962,14.49294,4.0,94.0
456,6742954,35.83419,14.53083,12.0,100.3
457,6742986,35.96608,14.36476,7.0,180.0
458,6771622,35.95028,14.40999,4.0,180.0
459,6773518,35.9,14.5,4.0,144.0
460,6779788,35.94632,14.39054,6.0,178.0
461,6781949,35.9,14.5,2.0,55.0
462,6796493,35.9,14.5,2.0,140.0
463,6797386,35.9,14.5,3.0,140.0
464,6819422,35.9,14.5,4.0,170.0
465,6821347,35.90214,14.51623,2.0,168.0
466,6847614,35.92013,14.48822,4.0,57.0
467,6857481,35.91204,14.49176,4.0,100.0
468,6882521,35.91697,14.48156,4.0,126.0
469,6889821,35.9,14.5,10.0,43.0
470,6892214,35.9,14.5,10.0,43.0
471,6893065,35.9,14.5,6.0,128.0
472,6907435,35.84109,14.54637,4.0,80.0
473,6967623,35.95875,14.36367,6.0,120.0
474,7011139,35.9,14.5,2.0,119.0
475,7032260,35.8346,14.53409,2.0,81.0
476,7119801,35.90177,14.51824,2.0,60.0
477,7171813,35.91244,14.49556,6.0,108.0
478,7172935,35.94591,14.37388,9.0,100.3
479,7223284,35.83245,14.56231,5.0,110.0
480,7350122,35.94968,14.39855,6.0,85.0
481,7355561,35.91179,14.4785,2.0,50.0
482,7356131,35.91192,14.47961,2.0,50.0
483,7374184,35.9,14.56135,5.0,120.0
484,7376779,35.9,14.5,2.0,49.0
485,7435736,35.88114,14.39872,3.0,110.0
486,7436184,35.87968,14.39727,3.0,132.0
487,7442901,35.94765,14.4151,2.0,93.0
488,7452183,35.9,14.5,12.0,182.0
489,7459228,35.89838,14.51466,2.0,90.0
490,7475546,35.9,14.5,4.0,110.0
491,7528087,35.91179,14.50387,4.0,71.0
492,7541797,35.9,14.5,6.0,89.0
493,7550376,35.84371,14.56861,4.0,18.0
494,7578145,35.9,14.5,4.0,85.0
495,7579956,35.89173889160156,14.506509780883787,2.0,106.0
496,7597740,35.9,14.287076,6.0,49.0
497,7614191,35.91554,14.42729,2.0,55.0
498,7634255,36.0206,14.29108,4.0,115.0
499,7649557,35.89938,14.51403,8.0,130.0
500,7676579,35.90214,14.51805,2.0,185.0
501,7687297,36.02138,14.29175,4.0,99.0
502,7694393,35.89816,14.47374,2.0,20.0
503,7694995,35.91247,14.4983,4.0,123.0
504,7722231,35.88168,14.39486,3.0,69.0
505,7737810,35.88157,14.39482,2.0,69.0
506,7741204,35.9,14.5,6.0,70.0
507,7787926,35.92098,14.48019,2.0,72.0
508,7812035,35.9,14.5,2.0,49.0
509,7830277,35.88156,14.39487,2.0,71.0
510,7832559,35.89521,14.4923,4.0,112.0
511,7840088,35.91495,14.48543,1.0,21.0
512,7848102,35.90811,14.50359,2.0,60.0
513,7860205,35.89635,14.513,5.0,130.0
514,7907433,35.89188,14.50768,6.0,95.0
515,7925689,35.9,14.5,6.0,187.0
516,7928102,35.95796,14.36351,6.0,77.0
517,7986669,35.83024,14.53124,5.0,85.0
518,8019344,35.92292,14.49007,2.0,115.0
519,8058542,35.95813,14.36906,5.0,172.0
520,8081602,35.94924,14.40993,6.0,55.0
521,8103355,35.9,14.27809,6.0,200.0
522,8113032,35.917625427246094,14.49282932281494,6.0,191.0
523,8114957,35.88964,14.51571,6.0,92.0
524,8145908,35.91007,14.48352,2.0,59.0
525,8163982,35.95018,14.42353,6.0,100.0
526,8184343,35.9,14.5,9.0,100.3
527,8199828,35.96041,14.36919,8.0,100.3
528,8202662,35.91365,14.50794,4.0,130.0
529,8244244,35.8265380859375,14.47614860534668,2.0,60.0
530,8277640,35.9,14.5,6.0,200.0
531,8282242,35.9,14.5,6.0,40.0
532,8316361,35.9,14.5,2.0,42.0
533,8324345,35.91671,14.49075,2.0,50.0
534,8324422,35.84004,14.54738,4.0,80.0
535,8324923,35.91683,14.48957,1.0,47.0
536,8334366,35.84201,14.54545,4.0,80.0
537,8377898,35.89646,14.47345,6.0,125.0
538,8385293,35.90181,14.45086,2.0,28.0
539,8434236,35.95021,14.41011,6.0,187.0
540,8492490,35.9186,14.44099,1.0,30.0
541,8510705,35.89961,14.51243,9.0,134.0
542,8512045,35.84092,14.5455,4.0,80.0
543,8513450,35.84174,14.54704,4.0,80.0
544,8537506,35.92253,14.48357,2.0,10.0
545,8572945,35.91232,14.50735,6.0,100.3
546,8596998,35.85832,14.48915,4.0,166.0
547,8597009,35.9,14.5,4.0,100.3
548,8619848,35.95742,14.36106,1.0,55.0
549,8620928,35.91996,14.49183,7.0,100.3
550,8621909,35.91535,14.4462,2.0,48.0
551,8639650,35.9,14.30421,9.0,100.0
552,8712929,35.94896,14.41286,5.0,85.0
553,8757744,35.9637,14.37036,8.0,100.3
554,8764278,35.8745,14.53773,2.0,175.0
555,8768011,35.88705,14.52336,2.0,166.0
556,8773676,35.92172,14.48989,2.0,140.0
557,8779589,35.8653,14.51329,3.0,189.0
558,8789023,35.9,14.319,7.0,170.0
559,8823379,35.88306,14.52465,3.0,56.0
560,8866653,35.94769,14.40937,1.0,29.0
561,8933998,35.92056,14.4922,2.0,160.0
562,8961332,35.86558,14.51504,3.0,172.0
563,8962705,35.86532,14.51426,2.0,138.0
564,8963296,35.86483,14.51277,3.0,175.0
565,8963892,35.86655,14.51277,2.0,132.0
566,8964330,35.8663,14.51316,2.0,132.0
567,8968443,35.86597,14.56622,4.0,120.0
568,8970844,35.90637,14.47829,5.0,100.0
569,9046255,35.95487,14.41883,9.0,161.0
570,9112612,35.9,14.5,12.0,100.3
571,9133830,35.87895,14.52179,3.0,73.0
572,9144810,35.9,14.5,7.0,230.0
573,9151069,35.91701,14.50062,4.0,120.0
574,9152024,35.90224,14.51871,4.0,102.0
575,9159549,35.96146,14.36956,4.0,100.3
576,9160272,35.8945,14.51195,4.0,98.0
577,9164455,35.9,14.5,7.0,230.0
578,9307794,35.9,14.5,4.0,200.0
579,9309188,35.9,14.5,8.0,100.3
580,9340167,35.86177,14.5673,5.0,79.0
581,9353741,35.91432,14.49677,2.0,86.0
582,9406761,35.91432,14.49857,4.0,100.0
583,9410206,35.86232,14.56547,5.0,70.0
584,9431719,35.86015,14.56477,8.0,125.0
585,9437721,35.917013928756575,14.48521499661031,9.0,100.3
586,9462577,35.89934,14.51282,5.0,145.0
